feature_pair,feature_a,feature_b,n_schemas,support,timeout_rate,under_rate,over_rate
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,2,0.00109709,0,0,0.666667
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,0.00109709,0,0,1
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,2,0.00109709,0,0,0.75
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,2,0.00109709,0,0,0.75
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,2,0.00109709,0,0,1
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,2,0.00109709,0,0,1
has_items__AND__has_propertyNames,has_items,has_propertyNames,2,0.00109709,0,0,1
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,2,0.00109709,0,0,1
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,2,0.00109709,0,0,1
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,2,0.00109709,0,0,1
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,2,0.00109709,0,0,1
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,0.00109709,0,0,0.75
has_maxLength__AND__has_not,has_maxLength,has_not,2,0.00109709,0,0,1
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,2,0.00109709,0,0,1
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,2,0.00109709,0,0,1
has_maximum__AND__has_not,has_maximum,has_not,2,0.00109709,0,0,1
has_minProperties__AND__has_not,has_minProperties,has_not,2,0.00109709,0,0,1
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,2,0.00109709,0,0,0.75
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,2,0.00109709,0,0,1
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,0.000548546,0,0,1
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,1,0.000548546,0,0,1
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,1,0.000548546,0,0,1
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,0.000548546,0,0,1
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,1,0.000548546,0,0,1
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,1,0.000548546,0,0,1
has_const__AND__has_contains,has_const,has_contains,1,0.000548546,0,0,1
has_const__AND__has_maximum,has_const,has_maximum,1,0.000548546,0,0,1
has_const__AND__has_minLength,has_const,has_minLength,1,0.000548546,0,0,1
has_contains__AND__has_defs,has_contains,has_defs,1,0.000548546,0,0,1
has_contains__AND__has_enum,has_contains,has_enum,1,0.000548546,0,0,1
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,0.000548546,0,0,1
has_contains__AND__has_items,has_contains,has_items,1,0.000548546,0,0,1
has_contains__AND__has_minItems,has_contains,has_minItems,1,0.000548546,0,0,1
has_contains__AND__has_pattern,has_contains,has_pattern,1,0.000548546,0,0,1
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,0.000548546,0,0,1
has_contains__AND__has_properties,has_contains,has_properties,1,0.000548546,0,0,1
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,0.000548546,0,0,1
has_contains__AND__has_ref,has_contains,has_ref,1,0.000548546,0,0,1
has_contains__AND__has_required,has_contains,has_required,1,0.000548546,0,0,1
has_contains__AND__has_type,has_contains,has_type,1,0.000548546,0,0,1
has_content__AND__has_enum,has_content,has_enum,1,0.000548546,0,0,0
has_content__AND__has_required,has_content,has_required,1,0.000548546,0,0,0
has_default__AND__has_if_then_else,has_default,has_if_then_else,1,0.000548546,0,0,1
has_default__AND__has_minProperties,has_default,has_minProperties,1,0.000548546,0,0,1
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,1,0.000548546,0,0,1
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,0.000548546,0,0,0
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,0.000548546,0,0,1
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,0.000548546,0,0,1
has_if_then_else__AND__has_not,has_if_then_else,has_not,1,0.000548546,0,0,1
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,1,0.000548546,0,0,1
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,1,0.000548546,0,0,1
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,0.000548546,0,0,0.5
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,0.000548546,0,0,1
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,0.000548546,0,0,1
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,1,0.000548546,0,0,1
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,0.000548546,0,0,0.5
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,1,0.000548546,0,0,0.5
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,1,0.000548546,0,0,1
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,1,0.000548546,0,0,0.5
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,0.000548546,0,0,1
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,1,0.000548546,0,0,0.5
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,0.000548546,0,0,1
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,1,0.000548546,0,0,1
